pair_id,team_a_code,team_a_name,team_b_code,team_b_name,pool_key,meetings_count,first_meeting_date,latest_meeting_date,first_winner_code,latest_winner_code,first_point_margin_team_a,latest_point_margin_team_a,margin_shift_team_a,winner_changed
B15DIGSV1GE__B15LCVBC1GE,B15DIGSV1GE,Digs Boys 15 Red,B15LCVBC1GE,Legacy Boys 15 Premier,B15,1,2026-02-08,2026-02-08,B15LCVBC1GE,B15LCVBC1GE,-8.0,-8.0,0.0,False
B15DIGSV1GE__B15RRJVB1NE,B15DIGSV1GE,Digs Boys 15 Red,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2026-02-06,2026-02-06,B15RRJVB1NE,B15RRJVB1NE,-22.0,-22.0,0.0,False
B15HKJVB1NE__B15LHVBC1NE,B15HKJVB1NE,Husky 15.1,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,1,2026-02-01,2026-02-01,B15LHVBC1NE,B15LHVBC1NE,-5.0,-5.0,0.0,False
B15HKJVB1NE__B15MCJVB1NE,B15HKJVB1NE,Husky 15.1,B15MCJVB1NE,Mill City 15's,B15,1,2026-03-15,2026-03-15,B15MCJVB1NE,B15MCJVB1NE,-9.0,-9.0,0.0,False
B15HKJVB1NE__B15NEVBC3NE,B15HKJVB1NE,Husky 15.1,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,1,2026-03-14,2026-03-14,B15HKJVB1NE,B15HKJVB1NE,30.0,30.0,0.0,False
B15HKJVB1NE__B15RRJVB2NE,B15HKJVB1NE,Husky 15.1,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,1,2026-03-14,2026-03-14,B15HKJVB1NE,B15HKJVB1NE,9.0,9.0,0.0,False
B15HKJVB1NE__B15SAVBC1XL,B15HKJVB1NE,Husky 15.1,B15SAVBC1XL,Sporting Albany Boys 15u,B15,1,2026-03-15,2026-03-15,B15HKJVB1NE,B15HKJVB1NE,6.0,6.0,0.0,False
B15HKJVB1NE__B15SJJVB2NE,B15HKJVB1NE,Husky 15.1,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,1,2026-01-31,2026-01-31,B15SJJVB2NE,B15SJJVB2NE,-6.0,-6.0,0.0,False
B15LCVBC1GE__B15LIFRY1GE,B15LCVBC1GE,Legacy Boys 15 Premier,B15LIFRY1GE,LI Fury 15 1,B15,1,2026-02-07,2026-02-07,B15LIFRY1GE,B15LIFRY1GE,-9.0,-9.0,0.0,False
B15LCVBC1GE__B15SPTMC3GE,B15LCVBC1GE,Legacy Boys 15 Premier,B15SPTMC3GE,Sportime 15 3,B15,1,2026-02-06,2026-02-06,B15LCVBC1GE,B15LCVBC1GE,5.0,5.0,0.0,False
B15LEGIO1XL__B15MCJVB1NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B15MCJVB1NE,Mill City 15's,B15,1,2026-03-14,2026-03-14,B15LEGIO1XL,B15LEGIO1XL,-4.0,-4.0,0.0,False
B15LEGIO1XL__B15NEVBC1NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B15NEVBC1NE,NEVBC Boys 15.1,B15,1,2025-12-21,2025-12-21,B15NEVBC1NE,B15NEVBC1NE,-14.0,-14.0,0.0,False
B15LEGIO1XL__B15RRJVB2NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,1,2026-01-17,2026-01-17,B15LEGIO1XL,B15LEGIO1XL,16.0,16.0,0.0,False
B15LEGIO1XL__B15SAVBC1XL,B15LEGIO1XL,TeamLVC Boys 15 Black,B15SAVBC1XL,Sporting Albany Boys 15u,B15,1,2025-12-20,2025-12-20,B15LEGIO1XL,B15LEGIO1XL,11.0,11.0,0.0,False
B15LEGIO1XL__B15SJJVB1NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B15SJJVB1NE,SMASH Boys 15-1,B15,1,2026-03-15,2026-03-15,B15SJJVB1NE,B15SJJVB1NE,-15.0,-15.0,0.0,False
B15LEGIO1XL__B15SJVBC1NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B15SJVBC1NE,South County Juniors Boys 15 1,B15,1,2026-03-14,2026-03-14,B15LEGIO1XL,B15LEGIO1XL,11.0,11.0,0.0,False
B15LEGIO1XL__B15TTVBC1NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2026-01-17,2026-01-17,B15LEGIO1XL,B15LEGIO1XL,14.0,14.0,0.0,False
B15LEGIO1XL__B16CAPIT1XL,B15LEGIO1XL,TeamLVC Boys 15 Black,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,1,2026-01-19,2026-01-19,B16CAPIT1XL,B16CAPIT1XL,-8.0,-8.0,0.0,False
B15LEGIO1XL__B16LHVBC2NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B16LHVBC2NE,LHV Boys 16-2 Hunters,MIXED,1,2026-01-17,2026-01-17,B15LEGIO1XL,B15LEGIO1XL,12.0,12.0,0.0,False
B15LEGIO1XL__B16NESVC2NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,1,2026-01-18,2026-01-18,B15LEGIO1XL,B15LEGIO1XL,12.0,12.0,0.0,False
B15LEGIO1XL__B16RRJVB3NE,B15LEGIO1XL,TeamLVC Boys 15 Black,B16RRJVB3NE,Boston United Boys 16 Select 1,MIXED,1,2026-01-18,2026-01-18,B15LEGIO1XL,B15LEGIO1XL,9.0,9.0,0.0,False
B15LHVBC1NE__B15MCJVB1NE,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15MCJVB1NE,Mill City 15's,B15,1,2026-01-31,2026-01-31,B15MCJVB1NE,B15MCJVB1NE,-18.0,-18.0,0.0,False
B15LHVBC1NE__B15NEVBC3NE,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,1,2025-11-22,2025-11-22,B15LHVBC1NE,B15LHVBC1NE,6.0,6.0,0.0,False
B15LHVBC1NE__B15NYCVA1GE,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15NYCVA1GE,NYC VBA 15 Nomad,B15,1,2026-01-31,2026-01-31,B15NYCVA1GE,B15NYCVA1GE,-12.0,-12.0,0.0,False
B15LHVBC1NE__B15RRJVB1NE,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2025-11-22,2025-11-22,B15RRJVB1NE,B15RRJVB1NE,-16.0,-16.0,0.0,False
B15LHVBC1NE__B15SJVBC1NE,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15SJVBC1NE,South County Juniors Boys 15 1,B15,1,2025-11-23,2025-11-23,B15SJVBC1NE,B15SJVBC1NE,-24.0,-24.0,0.0,False
B15LHVBC1NE__B15TACCU1GE,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15TACCU1GE,Accuracy 15 Champ,B15,1,2025-11-22,2025-11-22,B15TACCU1GE,B15TACCU1GE,-10.0,-10.0,0.0,False
B15LHVBC1NE__B15TTVBC1NE,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2025-11-23,2025-11-23,B15LHVBC1NE,B15LHVBC1NE,5.0,5.0,0.0,False
B15LIFRY1GE__B15NYCVA1GE,B15LIFRY1GE,LI Fury 15 1,B15NYCVA1GE,NYC VBA 15 Nomad,B15,1,2026-02-06,2026-02-06,B15LIFRY1GE,B15LIFRY1GE,8.0,8.0,0.0,False
B15LIFRY1GE__B15RRJVB1NE,B15LIFRY1GE,LI Fury 15 1,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2026-02-08,2026-02-08,B15RRJVB1NE,B15RRJVB1NE,-13.0,-13.0,0.0,False
B15LIFRY1GE__B15SPTMC4GE,B15LIFRY1GE,LI Fury 15 1,B15SPTMC4GE,Sportime 15 4,B15,1,2026-02-06,2026-02-06,B15LIFRY1GE,B15LIFRY1GE,10.0,10.0,0.0,False
B15MCJVB1NE__B15NEVBC1NE,B15MCJVB1NE,Mill City 15's,B15NEVBC1NE,NEVBC Boys 15.1,B15,1,2025-12-20,2025-12-20,B15MCJVB1NE,B15MCJVB1NE,8.0,8.0,0.0,False
B15MCJVB1NE__B15NYCVA1GE,B15MCJVB1NE,Mill City 15's,B15NYCVA1GE,NYC VBA 15 Nomad,B15,1,2026-01-31,2026-01-31,B15MCJVB1NE,B15MCJVB1NE,-3.0,-3.0,0.0,False
B15MCJVB1NE__B15RRJVB2NE,B15MCJVB1NE,Mill City 15's,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,1,2025-11-22,2025-11-22,B15MCJVB1NE,B15MCJVB1NE,21.0,21.0,0.0,False
B15MCJVB1NE__B15SAVBC1XL,B15MCJVB1NE,Mill City 15's,B15SAVBC1XL,Sporting Albany Boys 15u,B15,1,2026-01-31,2026-01-31,B15MCJVB1NE,B15MCJVB1NE,12.0,12.0,0.0,False
B15MCJVB1NE__B15TACCU1GE,B15MCJVB1NE,Mill City 15's,B15TACCU1GE,Accuracy 15 Champ,B15,1,2025-11-23,2025-11-23,B15MCJVB1NE,B15MCJVB1NE,22.0,22.0,0.0,False
B15MCJVB1NE__B15TTVBC1NE,B15MCJVB1NE,Mill City 15's,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2025-11-22,2025-11-22,B15MCJVB1NE,B15MCJVB1NE,25.0,25.0,0.0,False
B15NEVBC1NE__B15NYCVA1GE,B15NEVBC1NE,NEVBC Boys 15.1,B15NYCVA1GE,NYC VBA 15 Nomad,B15,1,2026-02-01,2026-02-01,B15NEVBC1NE,B15NEVBC1NE,2.0,2.0,0.0,False
B15NEVBC1NE__B15RRJVB1NE,B15NEVBC1NE,NEVBC Boys 15.1,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2025-12-20,2025-12-20,B15RRJVB1NE,B15RRJVB1NE,-2.0,-2.0,0.0,False
B15NEVBC1NE__B15SJJVB2NE,B15NEVBC1NE,NEVBC Boys 15.1,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,1,2026-01-31,2026-01-31,B15NEVBC1NE,B15NEVBC1NE,14.0,14.0,0.0,False
B15NEVBC3NE__B15RRJVB1NE,B15NEVBC3NE,NEVBC Boys 15 Blue,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2025-11-22,2025-11-22,B15RRJVB1NE,B15RRJVB1NE,-18.0,-18.0,0.0,False
B15NEVBC3NE__B15RRJVB2NE,B15NEVBC3NE,NEVBC Boys 15 Blue,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,1,2026-03-14,2026-03-14,B15RRJVB2NE,B15RRJVB2NE,-23.0,-23.0,0.0,False
B15NEVBC3NE__B15SJJVB1NE,B15NEVBC3NE,NEVBC Boys 15 Blue,B15SJJVB1NE,SMASH Boys 15-1,B15,1,2026-03-14,2026-03-14,B15SJJVB1NE,B15SJJVB1NE,-27.0,-27.0,0.0,False
B15NEVBC3NE__B15TACCU1GE,B15NEVBC3NE,NEVBC Boys 15 Blue,B15TACCU1GE,Accuracy 15 Champ,B15,1,2025-11-22,2025-11-22,B15TACCU1GE,B15TACCU1GE,-24.0,-24.0,0.0,False
B15NYCIV1GE__B15NYCVA1GE,B15NYCIV1GE,NYC Impact 15 National,B15NYCVA1GE,NYC VBA 15 Nomad,B15,1,2026-02-07,2026-02-07,B15NYCVA1GE,B15NYCVA1GE,-9.0,-9.0,0.0,False
B15NYCIV1GE__B15RRJVB1NE,B15NYCIV1GE,NYC Impact 15 National,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2026-02-07,2026-02-07,B15RRJVB1NE,B15RRJVB1NE,-17.0,-17.0,0.0,False
B15NYCIV1GE__B15SPTMC3GE,B15NYCIV1GE,NYC Impact 15 National,B15SPTMC3GE,Sportime 15 3,B15,1,2026-02-06,2026-02-06,B15NYCIV1GE,B15NYCIV1GE,23.0,23.0,0.0,False
B15NYCIV1GE__B15SPTMC4GE,B15NYCIV1GE,NYC Impact 15 National,B15SPTMC4GE,Sportime 15 4,B15,1,2026-02-08,2026-02-08,B15NYCIV1GE,B15NYCIV1GE,11.0,11.0,0.0,False
B15NYCIV1GE__B15TACCU1GE,B15NYCIV1GE,NYC Impact 15 National,B15TACCU1GE,Accuracy 15 Champ,B15,1,2026-02-07,2026-02-07,B15TACCU1GE,B15TACCU1GE,-5.0,-5.0,0.0,False
B15NYCVA1GE__B15RRJVB2NE,B15NYCVA1GE,NYC VBA 15 Nomad,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,1,2026-02-01,2026-02-01,B15NYCVA1GE,B15NYCVA1GE,18.0,18.0,0.0,False
B15NYCVA1GE__B15SAVBC1XL,B15NYCVA1GE,NYC VBA 15 Nomad,B15SAVBC1XL,Sporting Albany Boys 15u,B15,1,2026-01-31,2026-01-31,B15NYCVA1GE,B15NYCVA1GE,4.0,4.0,0.0,False
B15NYCVA1GE__B15SPTMC4GE,B15NYCVA1GE,NYC VBA 15 Nomad,B15SPTMC4GE,Sportime 15 4,B15,1,2026-02-06,2026-02-06,B15NYCVA1GE,B15NYCVA1GE,18.0,18.0,0.0,False
B15NYCVA1GE__B15TACCU1GE,B15NYCVA1GE,NYC VBA 15 Nomad,B15TACCU1GE,Accuracy 15 Champ,B15,1,2026-02-07,2026-02-07,B15NYCVA1GE,B15NYCVA1GE,19.0,19.0,0.0,False
B15RRJVB1NE__B15RRJVB2NE,B15RRJVB1NE,Boston United Boys 15 National,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,1,2025-11-23,2025-11-23,B15RRJVB1NE,B15RRJVB1NE,13.0,13.0,0.0,False
B15RRJVB1NE__B15SJJVB2NE,B15RRJVB1NE,Boston United Boys 15 National,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,1,2026-03-14,2026-03-14,B15RRJVB1NE,B15RRJVB1NE,23.0,23.0,0.0,False
B15RRJVB1NE__B15SPTMC5GE,B15RRJVB1NE,Boston United Boys 15 National,B15SPTMC5GE,Sportime 15 Lynbrook,B15,1,2026-02-06,2026-02-06,B15RRJVB1NE,B15RRJVB1NE,24.0,24.0,0.0,False
B15RRJVB1NE__B15TTVBC1NE,B15RRJVB1NE,Boston United Boys 15 National,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2026-03-14,2026-03-14,B15RRJVB1NE,B15RRJVB1NE,22.0,22.0,0.0,False
B15RRJVB2NE__B15TACCU1GE,B15RRJVB2NE,Boston United Boys 15 Select 1,B15TACCU1GE,Accuracy 15 Champ,B15,1,2025-11-23,2025-11-23,B15TACCU1GE,B15TACCU1GE,-5.0,-5.0,0.0,False
B15RRJVB2NE__B15TTVBC1NE,B15RRJVB2NE,Boston United Boys 15 Select 1,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2025-11-22,2025-11-22,B15RRJVB2NE,B15RRJVB2NE,10.0,10.0,0.0,False
B15RRJVB2NE__B16CAPIT1XL,B15RRJVB2NE,Boston United Boys 15 Select 1,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,1,2026-01-19,2026-01-19,B16CAPIT1XL,B16CAPIT1XL,-11.0,-11.0,0.0,False
B15RRJVB2NE__B16LHVBC2NE,B15RRJVB2NE,Boston United Boys 15 Select 1,B16LHVBC2NE,LHV Boys 16-2 Hunters,MIXED,1,2026-01-17,2026-01-17,B15RRJVB2NE,B15RRJVB2NE,-1.0,-1.0,0.0,False
B15RRJVB2NE__B16NESVC2NE,B15RRJVB2NE,Boston United Boys 15 Select 1,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,1,2026-01-17,2026-01-17,B16NESVC2NE,B16NESVC2NE,-12.0,-12.0,0.0,False
B15RRJVB2NE__B16PVJVB2NE,B15RRJVB2NE,Boston United Boys 15 Select 1,B16PVJVB2NE,PV Boys 16 2,MIXED,1,2026-01-18,2026-01-18,B15RRJVB2NE,B15RRJVB2NE,4.0,4.0,0.0,False
B15RRJVB2NE__B16RRJVB3NE,B15RRJVB2NE,Boston United Boys 15 Select 1,B16RRJVB3NE,Boston United Boys 16 Select 1,MIXED,1,2026-01-18,2026-01-18,B16RRJVB3NE,B16RRJVB3NE,-7.0,-7.0,0.0,False
B15SAVBC1XL__B15SJVBC1NE,B15SAVBC1XL,Sporting Albany Boys 15u,B15SJVBC1NE,South County Juniors Boys 15 1,B15,1,2026-02-01,2026-02-01,B15SAVBC1XL,B15SAVBC1XL,3.0,3.0,0.0,False
B15SAVBC1XL__B15TTVBC1NE,B15SAVBC1XL,Sporting Albany Boys 15u,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2026-03-14,2026-03-14,B15SAVBC1XL,B15SAVBC1XL,6.0,6.0,0.0,False
B15SJJVB1NE__B15SJJVB2NE,B15SJJVB1NE,SMASH Boys 15-1,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,1,2026-02-01,2026-02-01,B15SJJVB1NE,B15SJJVB1NE,18.0,18.0,0.0,False
B15SJJVB1NE__B15SJVBC1NE,B15SJJVB1NE,SMASH Boys 15-1,B15SJVBC1NE,South County Juniors Boys 15 1,B15,1,2026-01-31,2026-01-31,B15SJJVB1NE,B15SJJVB1NE,25.0,25.0,0.0,False
B15SJJVB2NE__B15TTVBC1NE,B15SJJVB2NE,SMASH Boys 15 Lightning,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2026-03-14,2026-03-14,B15SJJVB2NE,B15SJJVB2NE,8.0,8.0,0.0,False
B15SJVBC1NE__B15TTVBC1NE,B15SJVBC1NE,South County Juniors Boys 15 1,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2025-11-22,2025-11-22,B15TTVBC1NE,B15TTVBC1NE,-2.0,-2.0,0.0,False
B15SPTMC3GE__B15SPTMC4GE,B15SPTMC3GE,Sportime 15 3,B15SPTMC4GE,Sportime 15 4,B15,1,2026-02-07,2026-02-07,B15SPTMC4GE,B15SPTMC4GE,-5.0,-5.0,0.0,False
B15SPTMC3GE__B15SPTMC5GE,B15SPTMC3GE,Sportime 15 3,B15SPTMC5GE,Sportime 15 Lynbrook,B15,1,2026-02-07,2026-02-07,B15SPTMC3GE,B15SPTMC3GE,22.0,22.0,0.0,False
B15SPTMC3GE__B15TACCU1GE,B15SPTMC3GE,Sportime 15 3,B15TACCU1GE,Accuracy 15 Champ,B15,1,2026-02-06,2026-02-06,B15TACCU1GE,B15TACCU1GE,-19.0,-19.0,0.0,False
B15SPTMC4GE__B15SPTMC5GE,B15SPTMC4GE,Sportime 15 4,B15SPTMC5GE,Sportime 15 Lynbrook,B15,1,2026-02-07,2026-02-07,B15SPTMC4GE,B15SPTMC4GE,4.0,4.0,0.0,False
B15SPTMC5GE__B15TACCU1GE,B15SPTMC5GE,Sportime 15 Lynbrook,B15TACCU1GE,Accuracy 15 Champ,B15,1,2026-02-08,2026-02-08,B15TACCU1GE,B15TACCU1GE,-21.0,-21.0,0.0,False
B15SYRVB1XL__B15TTVBC1NE,B15SYRVB1XL,SVC 15 1 Boys,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2026-01-18,2026-01-18,B15SYRVB1XL,B15SYRVB1XL,18.0,18.0,0.0,False
B15SYRVB1XL__B16BVJVB2NE,B15SYRVB1XL,SVC 15 1 Boys,B16BVJVB2NE,Blast 16 Pyro,MIXED,1,2026-01-17,2026-01-17,B15SYRVB1XL,B15SYRVB1XL,27.0,27.0,0.0,False
B15SYRVB1XL__B16CAPIT1XL,B15SYRVB1XL,SVC 15 1 Boys,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,1,2026-01-19,2026-01-19,B15SYRVB1XL,B15SYRVB1XL,11.0,11.0,0.0,False
B15SYRVB1XL__B16LHVBC2NE,B15SYRVB1XL,SVC 15 1 Boys,B16LHVBC2NE,LHV Boys 16-2 Hunters,MIXED,1,2026-01-19,2026-01-19,B15SYRVB1XL,B15SYRVB1XL,17.0,17.0,0.0,False
B15SYRVB1XL__B16PVJVB2NE,B15SYRVB1XL,SVC 15 1 Boys,B16PVJVB2NE,PV Boys 16 2,MIXED,1,2026-01-17,2026-01-17,B15SYRVB1XL,B15SYRVB1XL,29.0,29.0,0.0,False
B15SYRVB1XL__B16RRJVB3NE,B15SYRVB1XL,SVC 15 1 Boys,B16RRJVB3NE,Boston United Boys 16 Select 1,MIXED,1,2026-01-18,2026-01-18,B15SYRVB1XL,B15SYRVB1XL,15.0,15.0,0.0,False
B15TTVBC1NE__B16BVJVB2NE,B15TTVBC1NE,SLAM 15 1 Boys,B16BVJVB2NE,Blast 16 Pyro,MIXED,1,2026-01-17,2026-01-17,B16BVJVB2NE,B16BVJVB2NE,-10.0,-10.0,0.0,False
B15TTVBC1NE__B16CAPIT1XL,B15TTVBC1NE,SLAM 15 1 Boys,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,1,2026-01-18,2026-01-18,B16CAPIT1XL,B16CAPIT1XL,-24.0,-24.0,0.0,False
B15TTVBC1NE__B16NESVC2NE,B15TTVBC1NE,SLAM 15 1 Boys,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,1,2026-01-18,2026-01-18,B16NESVC2NE,B16NESVC2NE,-16.0,-16.0,0.0,False
B161130588XX__B16ALLIN1FL,B161130588XX,NY Strangers 16,B16ALLIN1FL,AVA 16 Boys,B16,1,2026-02-06,2026-02-06,B161130588XX,B161130588XX,13.0,13.0,0.0,False
B161130588XX__B16CAPIT1XL,B161130588XX,NY Strangers 16,B16CAPIT1XL,CSVC 16 WOLFJAW,B16,1,2026-02-07,2026-02-07,B161130588XX,B161130588XX,20.0,20.0,0.0,False
B161130588XX__B16CORE12GE,B161130588XX,NY Strangers 16,B16CORE12GE,CORE Boys 16 Titanium,B16,1,2026-02-07,2026-02-07,B161130588XX,B161130588XX,10.0,10.0,0.0,False
B161130588XX__B16DIGSV1GE,B161130588XX,NY Strangers 16,B16DIGSV1GE,Digs Boys 16 Red,B16,1,2026-02-08,2026-02-08,B161130588XX,B161130588XX,11.0,11.0,0.0,False
B161130588XX__B16LIFRY2GE,B161130588XX,NY Strangers 16,B16LIFRY2GE,LI Fury 16 2,B16,1,2026-02-07,2026-02-07,B161130588XX,B161130588XX,26.0,26.0,0.0,False
B161130588XX__B16SPTMC6GE,B161130588XX,NY Strangers 16,B16SPTMC6GE,Sportime 16 Lynbrook,B16,1,2026-02-06,2026-02-06,B161130588XX,B161130588XX,10.0,10.0,0.0,False
B16118971XX__B16BVJVB2NE,B16118971XX,Supreme 16-1,B16BVJVB2NE,Blast 16 Pyro,B16,1,2026-02-01,2026-02-01,B16118971XX,B16118971XX,10.0,10.0,0.0,False
B16118971XX__B16CAPIT1XL,B16118971XX,Supreme 16-1,B16CAPIT1XL,CSVC 16 WOLFJAW,B16,1,2026-03-15,2026-03-15,B16CAPIT1XL,B16CAPIT1XL,-10.0,-10.0,0.0,False
B16118971XX__B16LHVBC2NE,B16118971XX,Supreme 16-1,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16,1,2025-11-23,2025-11-23,B16118971XX,B16118971XX,11.0,11.0,0.0,False
B16118971XX__B16NESVC2NE,B16118971XX,Supreme 16-1,B16NESVC2NE,NE Storm 16 Monsoon,B16,1,2025-11-23,2025-11-23,B16118971XX,B16118971XX,6.0,6.0,0.0,False
B16118971XX__B16NEVBC2NE,B16118971XX,Supreme 16-1,B16NEVBC2NE,NEVBC Boys 16.2,B16,1,2026-02-01,2026-02-01,B16NEVBC2NE,B16NEVBC2NE,-7.0,-7.0,0.0,False
B16118971XX__B16NEVBC3NE,B16118971XX,Supreme 16-1,B16NEVBC3NE,NEVBC Boys 16 Blue,B16,1,2025-11-22,2025-11-22,B16118971XX,B16118971XX,24.0,24.0,0.0,False
B16118971XX__B16NEVBC4NE,B16118971XX,Supreme 16-1,B16NEVBC4NE,NEVBC Boys 16 Orange,B16,1,2026-03-14,2026-03-14,B16118971XX,B16118971XX,28.0,28.0,0.0,False
B16118971XX__B16PVJVB1NE,B16118971XX,Supreme 16-1,B16PVJVB1NE,PV Boys 16 1,B16,1,2026-03-15,2026-03-15,B16118971XX,B16118971XX,14.0,14.0,0.0,False
B16118971XX__B16PVJVB2NE,B16118971XX,Supreme 16-1,B16PVJVB2NE,PV Boys 16 2,B16,1,2026-03-14,2026-03-14,B16118971XX,B16118971XX,20.0,20.0,0.0,False
B16118971XX__B16RRJVB3NE,B16118971XX,Supreme 16-1,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-01-31,2026-01-31,B16118971XX,B16118971XX,2.0,2.0,0.0,False
B16118971XX__B16SAVBC1XL,B16118971XX,Supreme 16-1,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-01-31,2026-01-31,B16SAVBC1XL,B16SAVBC1XL,-18.0,-18.0,0.0,False
B16ALLIN1FL__B16CORE12GE,B16ALLIN1FL,AVA 16 Boys,B16CORE12GE,CORE Boys 16 Titanium,B16,1,2026-02-07,2026-02-07,B16ALLIN1FL,B16ALLIN1FL,-8.0,-8.0,0.0,False
B16ALLIN1FL__B16LIFRY2GE,B16ALLIN1FL,AVA 16 Boys,B16LIFRY2GE,LI Fury 16 2,B16,1,2026-02-08,2026-02-08,B16ALLIN1FL,B16ALLIN1FL,10.0,10.0,0.0,False
B16ALLIN1FL__B16MVPVA2NE,B16ALLIN1FL,AVA 16 Boys,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2026-02-07,2026-02-07,B16ALLIN1FL,B16ALLIN1FL,1.0,1.0,0.0,False
B16ALLIN1FL__B16NYCIV2GE,B16ALLIN1FL,AVA 16 Boys,B16NYCIV2GE,NYC Impact 16U Travel,B16,1,2026-02-06,2026-02-06,B16NYCIV2GE,B16NYCIV2GE,-26.0,-26.0,0.0,False
B16ALLIN1FL__B16SPTMC3GE,B16ALLIN1FL,AVA 16 Boys,B16SPTMC3GE,Sportime 16 3,B16,1,2026-02-07,2026-02-07,B16SPTMC3GE,B16SPTMC3GE,-10.0,-10.0,0.0,False
B16ALLIN1FL__B16SPTMC4GE,B16ALLIN1FL,AVA 16 Boys,B16SPTMC4GE,Sportime 16 4,B16,1,2026-02-08,2026-02-08,B16ALLIN1FL,B16ALLIN1FL,10.0,10.0,0.0,False
B16ALLIN1FL__B16SPTMC6GE,B16ALLIN1FL,AVA 16 Boys,B16SPTMC6GE,Sportime 16 Lynbrook,B16,1,2026-02-06,2026-02-06,B16SPTMC6GE,B16SPTMC6GE,-5.0,-5.0,0.0,False
B16BVJVB1NE__B16LEGIO1XL,B16BVJVB1NE,Blast 16 Inferno,B16LEGIO1XL,TeamLVC Boys 16 Black,B16,1,2026-01-17,2026-01-17,B16LEGIO1XL,B16LEGIO1XL,-7.0,-7.0,0.0,False
B16BVJVB1NE__B16MVNER1NE,B16BVJVB1NE,Blast 16 Inferno,B16MVNER1NE,Meraki VB 16 1,B16,1,2026-01-17,2026-01-17,B16MVNER1NE,B16MVNER1NE,-9.0,-9.0,0.0,False
B16BVJVB1NE__B16NESVC1NE,B16BVJVB1NE,Blast 16 Inferno,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2026-01-18,2026-01-18,B16NESVC1NE,B16NESVC1NE,-24.0,-24.0,0.0,False
B16BVJVB1NE__B16NYCVA1GE,B16BVJVB1NE,Blast 16 Inferno,B16NYCVA1GE,NYC VBA 16 Hudson,B16,1,2026-01-31,2026-01-31,B16NYCVA1GE,B16NYCVA1GE,-24.0,-24.0,0.0,False
B16BVJVB1NE__B16RRJVB1NE,B16BVJVB1NE,Blast 16 Inferno,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2025-11-23,2025-11-23,B16RRJVB1NE,B16RRJVB1NE,-16.0,-16.0,0.0,False
